traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
4687.0,None,,0.0,0.0,64.0,Clouds,broken clouds,20-01-2014 16:00
2126.0,None,289.35,0.0,0.0,,Clouds,broken clouds,01-07-2017 07:00
,None,267.29,0.0,0.0,90.0,Clouds,overcast clouds,17-02-2014 05:00
5611.0,None,267.03,0.0,0.0,90.0,Clouds,overcast clouds,11-03-2017 15:00
5221.0,None,297.36,0.0,0.0,,Clouds,scattered clouds,23-05-2018 14:00
368.0,None,287.69,0.0,,1.0,Clear,sky is clear,13-08-2017 04:00
1495.0,None,289.64,3.28,,75.0,,heavy intensity rain,09-09-2015 22:00
,None,280.93,0.0,0.0,,Clear,Sky is Clear,29-09-2016 09:00
2759.0,None,291.28,0.0,,20.0,Clouds,few clouds,23-04-2018 20:00
4944.0,None,265.22,0.0,0.0,90.0,Mist,mist,03-01-2013 14:00
5219.0,None,262.94,0.0,0.0,64.0,Clouds,broken clouds,20-12-2013 06:00
5125.0,None,268.48,0.0,0.0,75.0,,broken clouds,29-01-2014 14:00
3372.0,None,289.12,,0.0,1.0,,sky is clear,20-10-2015 19:00
4663.0,None,271.65,,0.0,1.0,Clear,sky is clear,03-11-2017 10:00
1117.0,None,275.02,0.0,0.0,90.0,,fog,21-01-2017 00:00
4805.0,None,274.41,0.0,0.0,75.0,Clouds,broken clouds,01-03-2017 13:00
5718.0,None,296.54,,0.0,75.0,Thunderstorm,proximity thunderstorm,30-06-2017 16:00
292.0,None,271.07,0.0,0.0,75.0,,broken clouds,19-02-2013 01:00
2921.0,None,286.72,0.0,0.0,40.0,Clouds,scattered clouds,17-10-2012 20:00
4907.0,None,296.36,0.0,0.0,40.0,Clouds,scattered clouds,
4290.0,None,294.942,0.0,,92.0,,overcast clouds,18-07-2016 12:00
1917.0,None,299.79,0.0,0.0,12.0,Clouds,few clouds,18-07-2013 23:00
2911.0,None,,0.0,0.0,1.0,Clear,sky is clear,16-07-2014 21:00
2625.0,None,286.15,0.0,0.0,90.0,Mist,mist,06-10-2017 22:00
5839.0,None,291.51,2.67,0.0,90.0,Drizzle,light intensity drizzle,18-08-2015 17:00
3096.0,,275.36,0.0,0.0,8.0,,sky is clear,19-10-2013 22:00
1399.0,None,287.63,0.0,0.0,90.0,,light intensity drizzle,05-10-2013 06:00
1834.0,None,270.5,0.0,0.0,90.0,Mist,mist,03-04-2018 19:00
782.0,None,292.87,0.51,,75.0,Drizzle,,18-07-2015 05:00
5882.0,None,275.44,,0.0,90.0,Mist,mist,16-12-2015 08:00
2865.0,,297.92,0.0,0.0,5.0,Clear,sky is clear,01-08-2017 21:00
796.0,None,273.42,0.0,0.0,75.0,Clouds,broken clouds,28-10-2017 01:00
5139.0,None,287.13,0.38,0.0,92.0,,light rain,06-06-2013 13:00
965.0,,289.6,0.0,0.0,,Fog,fog,05-08-2014 04:00
1229.0,,257.07,0.0,0.0,90.0,Snow,light snow,15-12-2016 23:00
847.0,None,288.3,0.0,0.0,1.0,Mist,mist,19-08-2017 01:00
403.0,None,293.55,0.0,0.0,,Clear,sky is clear,15-08-2018 03:00
5266.0,None,255.34,0.0,0.0,40.0,Clouds,scattered clouds,28-01-2014 15:00
2483.0,None,269.71,0.0,0.0,,Clear,sky is clear,09-12-2012 10:00
1037.0,None,278.94,0.0,0.0,40.0,Clouds,scattered clouds,08-05-2016 06:00
5432.0,None,289.7,,0.0,1.0,,moderate rain,28-08-2015 06:00
5339.0,None,261.67,0.0,0.0,64.0,Clouds,broken clouds,13-12-2013 13:00
4413.0,None,290.93,0.0,0.0,12.0,Clouds,few clouds,29-09-2016 13:00
,None,276.86,0.0,0.0,90.0,Drizzle,light intensity drizzle,07-04-2016 11:00
,None,294.95,0.0,0.0,,Rain,light rain,11-06-2017 18:00
533.0,None,281.63,0.0,0.0,1.0,Mist,mist,16-09-2013 00:00
4540.0,None,292.06,0.0,0.0,24.0,Clouds,,
,None,,0.0,0.0,1.0,Clear,,
3367.0,,302.08,0.0,0.0,20.0,Clouds,few clouds,11-07-2017 19:00
488.0,None,290.34,0.0,0.0,1.0,Clear,sky is clear,04-06-2017 03:00
2812.0,None,276.64,,0.0,90.0,Mist,mist,18-04-2013 18:00
3740.0,None,,0.0,0.0,1.0,Clear,sky is clear,18-06-2017 19:00
2110.0,None,283.973,0.0,0.0,0.0,Clear,Sky is Clear,05-10-2016 23:00
,None,,0.0,0.0,90.0,Fog,fog,03-04-2018 19:00
3237.0,,270.21,,0.0,90.0,Mist,mist,10-01-2017 10:00
3489.0,None,278.84,0.0,0.0,90.0,Rain,,
4816.0,,272.53,0.0,0.0,90.0,Snow,heavy snow,13-04-2013 22:00
361.0,None,,0.0,0.0,90.0,Drizzle,drizzle,05-11-2017 02:00
936.0,None,271.163,0.0,0.0,92.0,Clouds,overcast clouds,24-01-2017 23:00
3355.0,None,281.62,0.0,0.0,90.0,Drizzle,drizzle,29-03-2017 19:00
1405.0,None,290.12,0.0,0.0,8.0,Clear,sky is clear,03-10-2016 22:00
797.0,None,291.15,0.0,0.0,1.0,Clear,,29-07-2017 02:00
,None,271.72,0.0,0.0,90.0,Mist,mist,31-03-2018 06:00
4682.0,None,,0.0,0.0,20.0,Clouds,few clouds,19-02-2014 11:00
806.0,,279.37,0.0,,8.0,Mist,mist,22-10-2012 04:00
4666.0,None,290.62,0.0,0.0,40.0,Clouds,scattered clouds,19-06-2017 09:00
4410.0,None,269.21,0.0,,20.0,Clouds,few clouds,
4465.0,None,285.12,,0.0,1.0,Clear,sky is clear,14-09-2016 10:00
2685.0,None,265.21,0.0,0.0,75.0,Clouds,broken clouds,30-01-2017 05:00
2589.0,None,283.98,0.0,0.0,,Rain,moderate rain,23-10-2015 05:00
357.0,,,0.0,,90.0,Clouds,,08-11-2012 01:00
5912.0,None,282.55,0.0,0.0,90.0,Haze,haze,04-12-2017 17:00
3385.0,None,263.79,0.0,0.0,64.0,Clouds,broken clouds,28-11-2013 19:00
3500.0,None,294.86,0.0,,5.0,Clear,sky is clear,29-07-2018 10:00
,,256.39,0.0,0.0,40.0,Haze,haze,22-01-2014 14:00
384.0,None,,0.0,0.0,1.0,Clear,sky is clear,
5592.0,None,279.61,,0.0,75.0,,drizzle,13-05-2016 06:00
4488.0,None,300.87,0.0,,1.0,Clear,sky is clear,
894.0,None,290.14,0.0,0.0,1.0,Mist,,29-06-2015 04:00
,None,269.9,0.0,0.0,1.0,Clear,sky is clear,19-12-2015 23:00
6061.0,None,281.28,0.25,0.0,1.0,Mist,mist,12-05-2016 06:00
2078.0,None,294.72,0.0,0.0,20.0,Clouds,few clouds,26-06-2016 08:00
3169.0,None,266.5,0.0,0.0,75.0,Mist,mist,15-12-2012 09:00
1271.0,None,267.3,0.0,0.0,90.0,Mist,mist,03-04-2018 23:00
6038.0,None,295.38,0.0,0.0,,,proximity thunderstorm,11-10-2013 17:00
1654.0,None,,0.0,0.0,1.0,Clear,sky is clear,
233.0,None,,0.0,0.0,,Clouds,overcast clouds,08-02-2018 02:00
5944.0,None,286.43,0.0,0.0,75.0,Clouds,broken clouds,18-11-2015 08:00
,,,0.0,0.0,90.0,Clouds,overcast clouds,09-04-2013 12:00
376.0,,,0.0,0.0,,Fog,fog,31-01-2018 03:00
,,294.62,0.0,0.0,0.0,Clear,Sky is Clear,
,None,289.58,0.0,,75.0,Rain,,
530.0,None,276.61,0.0,0.0,90.0,Snow,snow,01-05-2017 00:00
3310.0,None,,0.0,0.0,,Clouds,overcast clouds,19-01-2017 22:00
6882.0,None,274.58,0.0,,90.0,Clouds,overcast clouds,28-04-2017 07:00
6134.0,,290.37,,0.0,1.0,Clear,sky is clear,10-07-2018 07:00
,,266.58,0.0,0.0,75.0,Clouds,,27-11-2015 07:00
2870.0,None,272.44,0.0,0.0,64.0,Clouds,broken clouds,30-11-2013 22:00
3060.0,,301.42,0.0,0.0,40.0,Clouds,scattered clouds,26-07-2016 19:00
1807.0,None,252.22,0.0,,1.0,Snow,light snow,08-01-2017 08:00
2089.0,None,265.93,0.0,0.0,64.0,Mist,mist,25-12-2013 11:00
6760.0,,305.62,0.0,0.0,0.0,Clear,Sky is Clear,28-08-2013 16:00
5137.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,11-12-2012 09:00
3216.0,None,275.93,,0.0,1.0,Clear,sky is clear,04-03-2017 20:00
4385.0,None,287.48,1.78,0.0,80.0,Rain,moderate rain,12-05-2014 10:00
954.0,None,294.68,1.2,,90.0,Mist,mist,06-07-2014 07:00
2951.0,None,271.96,0.0,0.0,1.0,Clear,sky is clear,26-02-2017 19:00
1584.0,None,271.88,0.0,0.0,90.0,Clouds,overcast clouds,11-11-2017 06:00
,None,294.2,0.0,0.0,0.0,Clear,Sky is Clear,20-06-2013 09:00
4159.0,,279.589,0.0,0.0,92.0,,light rain,26-10-2016 11:00
289.0,,271.51,0.0,0.0,90.0,Snow,heavy snow,12-02-2013 02:00
278.0,,292.32,0.0,0.0,,,Sky is Clear,25-06-2013 02:00
274.0,None,275.15,0.0,0.0,90.0,Rain,moderate rain,
5161.0,None,275.2,0.0,0.0,90.0,Snow,heavy snow,02-05-2013 13:00
6345.0,,288.01,0.0,0.0,1.0,Clear,sky is clear,22-08-2017 07:00
2439.0,None,,0.0,0.0,1.0,Clear,sky is clear,02-01-2014 05:00
2591.0,None,269.58,0.0,0.0,90.0,Haze,haze,19-12-2012 21:00
324.0,None,,0.0,0.0,64.0,Clouds,broken clouds,
4377.0,None,295.96,0.0,0.0,92.0,Rain,light rain,12-07-2014 17:00
5720.0,None,289.02,0.0,,40.0,Clouds,scattered clouds,28-03-2017 15:00
377.0,None,291.0,0.0,0.0,36.0,Clouds,scattered clouds,14-06-2016 01:00
4187.0,,273.88,0.0,,,Clouds,overcast clouds,29-11-2015 13:00
3260.0,None,290.15,0.0,0.0,75.0,Clouds,broken clouds,22-05-2017 19:00
6485.0,None,277.4,0.0,0.0,90.0,,overcast clouds,05-04-2017 08:00
5570.0,None,274.08,0.0,0.0,90.0,Mist,mist,
256.0,None,264.09,0.0,0.0,1.0,Clear,sky is clear,06-02-2017 02:00
4298.0,None,284.68,0.43,0.0,90.0,Rain,moderate rain,12-05-2014 18:00
4743.0,None,289.8,0.0,0.0,1.0,Clear,,10-09-2015 10:00
2767.0,None,292.03,0.0,0.0,,Thunderstorm,,05-05-2018 20:00
5576.0,None,289.6,0.0,0.0,75.0,,broken clouds,
5542.0,None,265.88,0.0,0.0,75.0,,light snow,09-11-2017 08:00
3006.0,None,297.01,0.0,0.0,64.0,Clouds,broken clouds,10-09-2013 20:00
319.0,None,288.398,0.0,,80.0,Rain,light rain,09-05-2018 01:00
4577.0,None,276.85,0.0,0.0,90.0,Clouds,overcast clouds,11-03-2014 11:00
2953.0,None,296.09,0.0,0.0,20.0,Clouds,few clouds,29-07-2016 12:00
3654.0,,285.36,0.0,0.0,90.0,Drizzle,drizzle,07-10-2017 09:00
,None,266.39,0.0,0.0,90.0,,,17-12-2012 15:00
2603.0,,294.15,0.0,0.0,75.0,Clouds,broken clouds,29-06-2017 22:00
5417.0,None,287.84,0.8,0.0,90.0,Rain,,20-09-2018 06:00
4290.0,None,300.35,0.0,0.0,1.0,Clear,sky is clear,03-07-2017 17:00
356.0,None,295.6,,0.0,40.0,,scattered clouds,26-07-2015 03:00
5067.0,None,294.63,0.25,0.0,90.0,Rain,light rain,16-07-2015 12:00
762.0,None,,0.0,0.0,75.0,Clouds,broken clouds,30-10-2012 04:00
4642.0,,288.42,0.0,0.0,5.0,,sky is clear,15-11-2015 14:00
6341.0,None,281.22,0.0,0.0,,,light rain,18-11-2015 16:00
4257.0,None,293.66,0.0,0.0,75.0,Mist,mist,09-06-2018 12:00
4343.0,None,297.75,0.0,0.0,40.0,Clouds,scattered clouds,
5290.0,None,274.62,0.0,0.0,20.0,Clouds,few clouds,01-04-2016 09:00
6713.0,None,269.58,0.0,0.0,90.0,Mist,mist,14-01-2016 16:00
369.0,None,260.02,0.0,0.0,64.0,Clouds,broken clouds,05-12-2013 03:00
,None,,0.0,0.0,92.0,,overcast clouds,29-10-2016 14:00
5169.0,None,259.59,0.0,0.0,90.0,Snow,light snow,
5135.0,None,297.43,,0.0,1.0,Clear,sky is clear,
4874.0,None,275.56,0.0,0.0,90.0,Mist,mist,
392.0,None,287.75,0.0,0.0,1.0,Clear,sky is clear,28-05-2017 04:00
6972.0,None,276.31,0.0,0.0,75.0,Clouds,broken clouds,09-04-2014 07:00
3997.0,None,,0.0,0.0,90.0,Mist,mist,28-12-2017 06:00
,None,274.94,0.0,0.0,90.0,Fog,fog,
2500.0,None,274.22,0.0,0.0,,Rain,proximity shower rain,26-03-2018 20:00
5994.0,None,290.57,0.0,0.0,20.0,Fog,fog,17-08-2018 07:00
2534.0,None,292.42,0.0,0.0,75.0,Rain,light rain,08-09-2016 21:00
878.0,,257.15,0.0,0.0,1.0,Clear,sky is clear,09-02-2017 04:00
3810.0,None,273.68,0.0,0.0,90.0,Mist,mist,11-03-2018 11:00
865.0,None,268.22,0.0,0.0,40.0,Clouds,scattered clouds,08-12-2017 04:00
4067.0,None,276.75,0.0,0.0,40.0,,scattered clouds,23-03-2018 19:00
347.0,None,284.51,0.0,0.0,1.0,Clear,sky is clear,
479.0,None,275.42,0.0,0.0,90.0,Drizzle,drizzle,26-03-2017 05:00
1320.0,,285.18,0.0,0.0,80.0,Rain,light rain,08-06-2013 00:00
6601.0,None,291.79,0.0,0.0,,,heavy intensity drizzle,17-08-2017 07:00
352.0,None,266.99,0.0,0.0,1.0,Clear,sky is clear,02-04-2018 03:00
1252.0,None,288.22,0.0,0.0,1.0,Clear,sky is clear,25-08-2016 23:00
4474.0,,272.22,0.0,,,Haze,haze,18-01-2017 10:00
,None,283.62,0.0,0.0,90.0,Rain,light rain,25-04-2017 23:00
1033.0,,,0.0,,1.0,Clear,sky is clear,04-07-2013 06:00
6641.0,,261.61,0.0,0.0,1.0,Clear,sky is clear,22-11-2013 07:00
5269.0,None,251.56,0.0,0.0,,Clouds,overcast clouds,25-01-2013 06:00
4910.0,None,294.83,0.0,0.0,1.0,Clear,sky is clear,09-10-2013 12:00
1356.0,None,280.38,0.0,,,,sky is clear,22-04-2018 23:00
6876.0,None,284.79,0.0,0.0,90.0,Clouds,overcast clouds,09-05-2016 07:00
751.0,None,258.07,0.0,0.0,75.0,Snow,,20-02-2013 04:00
4752.0,None,254.86,0.0,0.0,5.0,Clear,sky is clear,27-12-2017 12:00
5433.0,None,266.98,0.0,0.0,90.0,Mist,mist,14-02-2013 08:00
1123.0,None,273.94,,0.0,90.0,Mist,mist,30-11-2015 22:00
4383.0,None,259.46,,,90.0,Clouds,,02-01-2013 12:00
6115.0,None,275.43,0.0,0.0,90.0,Fog,fog,09-03-2016 08:00
4375.0,,294.08,0.0,0.0,90.0,Drizzle,light intensity drizzle,20-08-2018 10:00
4997.0,None,296.48,0.0,0.0,0.0,Clear,Sky is Clear,12-07-2013 10:00
511.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,
6305.0,None,284.23,0.0,0.0,90.0,Drizzle,light intensity drizzle,23-05-2013 16:00
,None,294.71,0.0,0.0,44.0,,scattered clouds,25-08-2013 06:00
261.0,None,274.07,0.0,0.0,90.0,Clouds,overcast clouds,16-04-2014 02:00
1360.0,None,281.46,0.0,0.0,1.0,Clear,sky is clear,30-04-2017 00:00
4680.0,None,287.09,0.0,0.0,75.0,Clouds,broken clouds,17-10-2012 10:00
3583.0,None,266.68,0.0,0.0,90.0,Mist,mist,29-12-2012 11:00
4178.0,None,259.92,0.0,0.0,90.0,Snow,light snow,11-01-2018 17:00
2309.0,,,0.0,0.0,40.0,Clouds,scattered clouds,05-02-2014 21:00
788.0,None,,0.0,0.0,90.0,Thunderstorm,proximity thunderstorm,25-05-2018 04:00
411.0,None,288.78,0.0,0.0,12.0,Clouds,few clouds,19-06-2013 01:00
1066.0,None,284.36,0.0,0.0,1.0,Clear,sky is clear,09-04-2017 06:00
329.0,None,264.09,0.0,0.0,1.0,Clear,sky is clear,06-02-2017 01:00
733.0,None,270.26,0.0,0.0,1.0,Clear,sky is clear,25-04-2013 04:00
3368.0,None,269.85,0.0,0.0,20.0,Clouds,few clouds,12-03-2014 19:00
428.0,None,286.92,0.25,0.0,,Rain,light rain,
6545.0,,274.97,0.0,0.0,1.0,Clear,sky is clear,03-04-2013 16:00
3752.0,None,274.93,0.51,0.0,64.0,Rain,light rain,19-01-2014 17:00
2235.0,None,294.06,0.0,0.0,1.0,Clear,sky is clear,10-09-2018 21:00
3941.0,None,256.72,0.0,0.0,1.0,Clear,sky is clear,13-01-2018 15:00
,None,268.9,0.0,0.0,100.0,Clouds,,06-03-2013 01:00
1069.0,None,271.49,0.0,0.0,1.0,Clear,sky is clear,
6610.0,None,282.58,0.0,0.0,20.0,Clouds,few clouds,26-04-2013 16:00
2497.0,None,,,0.0,75.0,Mist,mist,12-07-2018 21:00
5639.0,None,260.61,0.0,0.0,1.0,,sky is clear,12-02-2016 14:00
5134.0,None,,0.0,0.0,90.0,Haze,haze,26-02-2013 09:00
4661.0,None,264.94,0.0,0.0,1.0,Clear,sky is clear,27-12-2015 16:00
2615.0,None,260.83,0.0,0.0,40.0,Clouds,scattered clouds,30-12-2012 18:00
4479.0,None,300.84,0.0,0.0,,Clouds,,
,None,262.82,0.0,0.0,1.0,Clear,,28-11-2015 01:00
1598.0,None,287.73,,0.0,90.0,Rain,moderate rain,15-06-2014 08:00
5663.0,None,295.52,0.0,0.0,0.0,Clear,,
781.0,,281.46,0.0,0.0,1.0,Clear,sky is clear,22-05-2014 04:00
6025.0,None,288.64,0.0,0.0,0.0,Clear,,25-07-2013 06:00
5847.0,None,272.15,0.0,0.0,1.0,Mist,,09-12-2015 06:00
772.0,None,273.96,0.0,0.0,64.0,Snow,light snow,16-01-2014 04:00
773.0,None,,0.0,0.0,75.0,Clouds,broken clouds,13-12-2013 04:00
831.0,None,292.65,0.0,,1.0,,sky is clear,11-08-2018 01:00
1249.0,None,285.71,0.0,0.0,40.0,Clouds,scattered clouds,23-09-2018 00:00
,None,292.78,0.0,0.0,1.0,Clear,sky is clear,
4012.0,None,289.71,,,20.0,Mist,mist,11-11-2012 15:00
1290.0,,296.71,8.4,0.0,90.0,Thunderstorm,proximity thunderstorm,06-09-2015 07:00
305.0,None,257.96,0.0,0.0,64.0,Clouds,broken clouds,15-01-2014 02:00
1329.0,None,272.63,0.0,,,Rain,light rain,16-03-2013 06:00
3277.0,None,282.79,0.0,0.0,75.0,Clouds,broken clouds,12-05-2013 13:00
4076.0,None,290.62,0.0,0.0,,Clouds,scattered clouds,08-06-2013 17:00
229.0,,,0.0,0.0,90.0,Rain,moderate rain,26-09-2017 02:00
6079.0,None,268.41,0.0,0.0,90.0,Clouds,overcast clouds,12-02-2013 17:00
398.0,None,275.63,0.0,0.0,20.0,Mist,mist,29-04-2016 03:00
3021.0,None,,0.0,0.0,1.0,Clear,sky is clear,12-09-2013 05:00
1320.0,None,291.35,0.0,0.0,40.0,Thunderstorm,thunderstorm with heavy rain,01-07-2017 00:00
4141.0,None,258.34,0.0,0.0,5.0,,sky is clear,04-02-2013 10:00
1147.0,None,265.47,0.0,0.0,90.0,Snow,light snow,08-12-2016 23:00
4217.0,None,257.68,0.0,0.0,90.0,Haze,haze,14-01-2013 11:00
2584.0,None,269.36,0.0,,64.0,Clouds,broken clouds,
5799.0,None,287.72,0.0,0.0,90.0,Rain,light rain,13-07-2017 06:00
4549.0,None,302.96,0.0,0.0,40.0,Rain,heavy intensity rain,03-06-2017 15:00
6160.0,,299.3,0.0,0.0,75.0,Clouds,broken clouds,24-06-2016 16:00
299.0,None,276.15,0.0,0.0,90.0,Drizzle,drizzle,04-03-2018 04:00
5196.0,,265.02,0.0,,90.0,Snow,,
1267.0,None,273.51,0.0,0.0,1.0,Clear,sky is clear,30-01-2016 00:00
5712.0,None,285.584,0.0,0.0,0.0,Clear,Sky is Clear,18-10-2016 17:00
2908.0,None,299.14,,,1.0,Clear,sky is clear,22-08-2016 19:00
904.0,None,272.02,0.0,0.0,1.0,Mist,mist,26-11-2016 06:00
2910.0,None,291.24,0.0,0.0,,Clear,sky is clear,26-09-2015 22:00
5439.0,None,275.36,0.0,0.0,40.0,Snow,light snow,01-04-2016 11:00
3648.0,None,299.48,0.0,0.0,64.0,Thunderstorm,proximity thunderstorm,07-08-2013 19:00
5375.0,None,284.86,0.0,0.0,90.0,Mist,,15-03-2016 06:00
2245.0,None,282.47,0.0,0.0,68.0,Rain,,20-02-2017 21:00
5358.0,None,,0.0,0.0,1.0,Clear,sky is clear,02-04-2013 14:00
2945.0,None,,0.0,0.0,,Clear,sky is clear,27-07-2018 05:00
3062.0,None,294.56,0.0,0.0,1.0,Clear,sky is clear,21-07-2015 21:00
4730.0,None,299.73,0.0,0.0,1.0,Clear,sky is clear,31-07-2015 18:00
5805.0,,265.29,0.0,0.0,40.0,Clouds,scattered clouds,01-02-2017 06:00
2578.0,None,276.93,0.0,0.0,75.0,Clouds,,30-10-2012 21:00
4494.0,None,,0.0,0.0,64.0,Clouds,broken clouds,10-12-2013 11:00
1549.0,None,285.47,0.0,0.0,,Clouds,overcast clouds,26-05-2013 08:00
1889.0,None,265.86,0.0,0.0,90.0,Snow,light snow,13-12-2017 22:00
6145.0,None,293.22,0.51,0.0,90.0,,drizzle,23-09-2015 17:00
5791.0,None,294.14,0.0,0.0,20.0,Clouds,few clouds,02-10-2012 17:00
2843.0,None,271.94,0.0,,1.0,Mist,mist,
389.0,None,288.68,0.0,,90.0,Clouds,overcast clouds,10-04-2014 01:00
381.0,None,294.91,0.0,0.0,1.0,Clear,sky is clear,29-08-2016 01:00
3753.0,None,259.9,,0.0,75.0,,mist,24-02-2018 09:00
,None,,0.0,,92.0,Rain,light rain,17-10-2013 16:00
5109.0,None,285.62,0.0,0.0,90.0,Clouds,overcast clouds,09-10-2015 13:00
410.0,None,288.95,0.0,0.0,1.0,Mist,mist,15-08-2017 01:00
5546.0,None,288.31,0.0,0.0,75.0,Clouds,broken clouds,29-07-2016 07:00
4303.0,,272.21,0.0,,90.0,,light snow,29-12-2016 09:00
2042.0,,289.43,0.0,0.0,1.0,Clear,sky is clear,05-05-2017 23:00
2709.0,,289.55,0.0,0.0,90.0,Rain,heavy intensity rain,11-06-2017 10:00
3620.0,None,278.09,0.0,0.0,90.0,Clouds,overcast clouds,04-11-2012 17:00
652.0,None,283.07,0.0,0.0,1.0,Rain,light rain,23-10-2015 00:00
,None,253.97,0.0,0.0,1.0,,sky is clear,24-01-2013 21:00
,None,298.58,0.0,0.0,75.0,Clouds,broken clouds,23-08-2018 14:00
2427.0,None,,,0.0,90.0,Clouds,overcast clouds,03-01-2014 20:00
400.0,None,290.08,0.25,0.0,90.0,Rain,light rain,19-08-2015 01:00
680.0,None,274.77,0.0,0.0,90.0,Mist,mist,04-11-2017 05:00
3004.0,None,298.96,0.0,0.0,12.0,Clouds,few clouds,10-06-2016 21:00
888.0,None,,0.0,0.0,40.0,Clouds,,28-09-2015 04:00
4360.0,None,273.58,,0.0,90.0,Snow,light snow,28-02-2016 12:00
2900.0,None,265.95,0.0,0.0,5.0,Clear,sky is clear,28-01-2016 21:00
1830.0,None,282.84,0.0,,,Clear,sky is clear,02-05-2017 22:00
4755.0,None,296.55,0.0,0.0,1.0,Clear,sky is clear,21-05-2016 11:00
3094.0,None,293.43,0.0,0.0,,Mist,mist,03-07-2015 22:00
1622.0,None,,0.0,0.0,90.0,Clouds,,12-02-2013 22:00
1215.0,,260.08,0.0,0.0,1.0,Clear,sky is clear,19-12-2015 06:00
4241.0,None,275.88,0.0,0.0,90.0,Rain,,04-03-2018 12:00
325.0,None,253.86,0.0,0.0,,Clouds,scattered clouds,04-01-2018 03:00
5668.0,None,276.18,0.0,,90.0,Clouds,overcast clouds,11-04-2013 16:00
,None,290.62,0.0,0.0,,Fog,fog,
340.0,None,272.48,0.0,0.0,90.0,Fog,,16-02-2016 01:00
6321.0,None,283.51,0.0,0.0,1.0,Clear,sky is clear,21-03-2016 17:00
,None,252.22,0.0,0.0,1.0,Clear,sky is clear,05-02-2018 04:00
4625.0,None,300.15,0.0,,40.0,Clouds,scattered clouds,
271.0,None,275.34,0.0,0.0,,Rain,moderate rain,16-12-2012 04:00
5976.0,None,296.44,0.0,,20.0,Clouds,few clouds,08-08-2013 15:00
302.0,None,270.91,0.0,0.0,90.0,Snow,light snow,26-12-2015 02:00
3767.0,None,299.48,0.0,,90.0,,overcast clouds,03-08-2018 19:00
4483.0,None,283.96,0.0,,1.0,Clear,,13-10-2012 15:00
268.0,None,285.26,,0.0,90.0,Clouds,overcast clouds,27-05-2013 03:00
1651.0,None,297.8,0.0,0.0,90.0,,mist,16-06-2018 07:00
3380.0,None,268.61,0.0,0.0,,Mist,mist,05-03-2013 08:00
408.0,,274.95,0.0,0.0,90.0,,fog,21-01-2017 04:00
387.0,None,268.48,0.0,0.0,1.0,Clear,sky is clear,20-03-2014 03:00
6012.0,,276.11,0.0,0.0,90.0,Clouds,overcast clouds,27-10-2012 11:00
,None,,0.0,0.0,90.0,Mist,mist,10-04-2017 18:00
4557.0,,266.29,0.0,0.0,1.0,Clear,sky is clear,05-03-2014 11:00
,None,281.9,,0.0,1.0,Clear,sky is clear,28-09-2013 23:00
3400.0,None,,0.0,,90.0,Mist,mist,04-05-2013 08:00
6184.0,None,292.73,0.0,,75.0,Clouds,broken clouds,10-09-2015 17:00
1978.0,None,270.49,,,90.0,Snow,snow,14-04-2018 10:00
,None,292.56,0.0,0.0,0.0,Clear,Sky is Clear,03-10-2016 11:00
,None,,0.0,0.32,90.0,Mist,mist,23-12-2015 16:00
5793.0,None,,0.0,0.0,5.0,Clear,sky is clear,16-07-2018 07:00
6010.0,None,288.58,0.0,0.0,40.0,Drizzle,light intensity drizzle,24-04-2018 15:00
4397.0,None,296.95,0.0,0.0,44.0,Clouds,scattered clouds,30-06-2013 15:00
3990.0,None,276.793,0.0,0.0,64.0,Clouds,broken clouds,17-11-2013 12:00
3830.0,None,293.28,0.0,0.0,,Haze,,04-09-2017 11:00
2466.0,None,295.67,0.0,0.0,1.0,,mist,
3474.0,,267.86,0.0,0.0,1.0,Clear,sky is clear,23-12-2012 17:00
1098.0,,263.63,0.0,0.0,64.0,Clouds,broken clouds,22-12-2013 00:00
332.0,None,275.88,,,1.0,Clear,sky is clear,21-03-2017 03:00
4712.0,None,289.48,0.25,,90.0,Rain,moderate rain,19-08-2015 18:00
384.0,None,265.34,0.0,0.0,,Clear,sky is clear,29-01-2016 03:00
3522.0,None,266.04,0.0,0.0,64.0,Clouds,broken clouds,
2540.0,None,273.88,0.0,0.0,90.0,Rain,moderate rain,25-12-2016 15:00
6483.0,None,266.79,0.0,,1.0,Clear,sky is clear,
5294.0,None,290.66,0.0,0.0,0.0,Clear,Sky is Clear,19-09-2016 08:00
1868.0,None,274.94,0.0,0.0,90.0,Rain,light rain,21-01-2017 07:00
6451.0,None,288.68,0.0,,75.0,Clouds,,27-09-2018 16:00
2002.0,None,289.15,0.0,0.0,75.0,Mist,mist,06-08-2017 08:00
2851.0,None,294.46,0.0,0.0,,,Sky is Clear,18-08-2013 21:00
6310.0,None,283.84,0.0,0.0,,Clouds,,28-10-2016 07:00
476.0,None,272.95,,0.0,,Clouds,scattered clouds,27-01-2018 02:00
2435.0,None,291.03,,0.0,,Rain,moderate rain,24-08-2018 22:00
723.0,,271.37,0.0,0.0,90.0,Mist,mist,10-02-2013 23:00
337.0,None,285.03,2.79,0.0,1.0,Rain,moderate rain,06-09-2018 03:00
6535.0,None,288.29,0.0,0.0,12.0,Mist,mist,12-06-2013 07:00
